timestamp,src_ip,dst_ip,protocol,protocol_num,packet_size,packet_rate,duration,label
2026-01-05 20:31:49,192.168.1.20,192.168.1.96,UDP,17,465.3552653,27.96366606,0.6524116804,0
2026-01-05 20:31:50,192.168.1.33,192.168.1.75,UDP,17,497.0674725,21.55147433,0.8607257513,0
2026-01-05 20:31:51,192.168.1.22,192.168.1.61,ICMP,1,395.8104476,25.95583972,0.900712693,0
2026-01-05 20:31:52,192.168.1.38,192.168.1.71,ICMP,1,1465.319604,130.748124,3.861954033,1
2026-01-05 20:31:53,192.168.1.25,192.168.1.98,ICMP,1,482.6794939,14.26251026,1.153413754,0
2026-01-05 20:31:54,192.168.1.17,192.168.1.59,TCP,6,462.9187089,29.86330948,0.6920429729,0
2026-01-05 20:31:55,192.168.1.25,192.168.1.69,TCP,6,478.6877616,24.15644763,0.8383841842,0
2026-01-05 20:31:56,192.168.1.28,192.168.1.69,UDP,17,497.7953806,26.12949304,0.955915751,0
2026-01-05 20:31:57,192.168.1.23,192.168.1.64,ICMP,1,457.4910511,21.04413715,1.394559289,0
2026-01-05 20:31:58,192.168.1.40,192.168.1.97,UDP,17,425.0227271,22.92912072,0.9425998523,0
2026-01-05 20:31:59,192.168.1.19,192.168.1.84,UDP,17,484.1532112,33.34067166,0.2713391098,0
2026-01-05 20:32:00,192.168.1.37,192.168.1.57,ICMP,1,1268.964413,86.55939572,2.117151887,1
2026-01-05 20:32:01,192.168.1.11,192.168.1.64,ICMP,1,1261.627235,150.7494736,3.136142329,1
2026-01-05 20:32:02,192.168.1.4,192.168.1.91,ICMP,1,704.5009033,33.55034679,0.4628492923,0
2026-01-05 20:32:03,192.168.1.17,192.168.1.86,ICMP,1,551.7613932,28.8796964,1.111664175,0
2026-01-05 20:32:04,192.168.1.12,192.168.1.68,UDP,17,297.4089917,48.18637576,0.4111289637,0
2026-01-05 20:32:05,192.168.1.6,192.168.1.60,TCP,6,448.9091698,20.56985108,0.4517868992,0
2026-01-05 20:32:06,192.168.1.18,192.168.1.76,UDP,17,1987.700469,81.14467136,3.676651507,1
2026-01-05 20:32:07,192.168.1.34,192.168.1.54,ICMP,1,425.2342535,28.95135329,0.9696563194,0
2026-01-05 20:32:08,192.168.1.27,192.168.1.77,ICMP,1,532.1235213,22.09167306,0.4525339204,0
2026-01-05 20:32:09,192.168.1.2,192.168.1.81,UDP,17,463.0983734,29.73766177,0.3963322502,0
2026-01-05 20:32:10,192.168.1.27,192.168.1.83,ICMP,1,522.6019962,26.96110323,1.048931573,0
2026-01-05 20:32:11,192.168.1.13,192.168.1.51,ICMP,1,466.9467048,13.84239,1.04544785,0
2026-01-05 20:32:12,192.168.1.32,192.168.1.68,UDP,17,515.3922233,26.45766185,0.8518498267,0
2026-01-05 20:32:13,192.168.1.38,192.168.1.54,ICMP,1,347.9862091,7.111998064,0.5918721984,0
2026-01-05 20:32:14,192.168.1.5,192.168.1.73,ICMP,1,496.8563779,22.38124016,1.029484629,0
2026-01-05 20:32:15,192.168.1.16,192.168.1.76,ICMP,1,533.2171945,18.60944706,1.171567147,0
2026-01-05 20:32:16,192.168.1.34,192.168.1.92,ICMP,1,502.0552003,16.85800656,1.012571269,0
2026-01-05 20:32:17,192.168.1.29,192.168.1.73,TCP,6,252.7959515,27.25857864,0.7319092063,0
2026-01-05 20:32:18,192.168.1.15,192.168.1.78,ICMP,1,436.261246,27.63052671,1.455531917,0
2026-01-05 20:32:19,192.168.1.29,192.168.1.52,TCP,6,481.3330594,26.57480506,1.090742711,0
2026-01-05 20:32:20,192.168.1.17,192.168.1.87,UDP,17,552.0636484,14.92979246,1.13592772,0
2026-01-05 20:32:21,192.168.1.38,192.168.1.59,ICMP,1,1595.062862,137.9528741,3.644086556,1
2026-01-05 20:32:22,192.168.1.13,192.168.1.76,TCP,6,516.8682395,9.741682744,0.7363990463,0
2026-01-05 20:32:23,192.168.1.37,192.168.1.78,UDP,17,384.4856824,26.50916146,0.3610167521,0
2026-01-05 20:32:24,192.168.1.8,192.168.1.84,UDP,17,516.9079404,19.54886543,0.3127662114,0
2026-01-05 20:32:25,192.168.1.11,192.168.1.55,TCP,6,1080.962907,130.1994652,3.288841243,1
2026-01-05 20:32:26,192.168.1.34,192.168.1.91,TCP,6,472.8748258,21.88056997,1.410880844,0
2026-01-05 20:32:27,192.168.1.10,192.168.1.81,ICMP,1,632.4101007,27.13471693,0.6350497009,0
2026-01-05 20:32:28,192.168.1.26,192.168.1.60,UDP,17,616.5479667,20.17408293,0.7994093573,0
2026-01-05 20:32:29,192.168.1.3,192.168.1.56,UDP,17,419.4929838,19.25782371,0.867583937,0
2026-01-05 20:32:30,192.168.1.3,192.168.1.99,TCP,6,483.7161792,25.64871022,0.6132446943,0
2026-01-05 20:32:31,192.168.1.17,192.168.1.78,UDP,17,612.3302041,40.23197439,0.913961688,0
2026-01-05 20:32:32,192.168.1.38,192.168.1.72,ICMP,1,698.2271246,34.31334172,1.198219746,0
2026-01-05 20:32:33,192.168.1.6,192.168.1.95,TCP,6,1233.201422,156.1947435,4.892845545,1
2026-01-05 20:32:34,192.168.1.17,192.168.1.82,ICMP,1,1578.669261,126.5982217,3.883370393,1
2026-01-05 20:32:35,192.168.1.32,192.168.1.77,UDP,17,296.0403829,25.13757911,1.065303114,0
2026-01-05 20:32:36,192.168.1.5,192.168.1.65,ICMP,1,386.6396958,24.2923486,0.1458675949,0
2026-01-05 20:32:37,192.168.1.29,192.168.1.57,TCP,6,431.6086596,40.31857027,0.6746304742,0
2026-01-05 20:32:38,192.168.1.26,192.168.1.71,TCP,6,316.0492139,19.71232483,0.8922934586,0
2026-01-05 20:32:39,192.168.1.3,192.168.1.90,ICMP,1,516.991371,15.89557994,1.252599115,0
2026-01-05 20:32:40,192.168.1.38,192.168.1.83,ICMP,1,1535.485257,60.13349818,2.62302734,1
2026-01-05 20:32:41,192.168.1.24,192.168.1.79,UDP,17,601.0010423,30.33073587,0.4781247626,0
2026-01-05 20:32:42,192.168.1.39,192.168.1.75,ICMP,1,663.678142,29.68391589,0.4679487233,0
2026-01-05 20:32:43,192.168.1.4,192.168.1.67,UDP,17,471.2200338,18.91067288,0.4970752292,0
2026-01-05 20:32:44,192.168.1.2,192.168.1.58,TCP,6,574.6914493,29.86335275,1.438087475,0
2026-01-05 20:32:45,192.168.1.12,192.168.1.82,UDP,17,1640.663478,146.751943,4.108704258,1
2026-01-05 20:32:46,192.168.1.23,192.168.1.56,TCP,6,398.929007,31.35644915,0.7451225471,0
2026-01-05 20:32:47,192.168.1.21,192.168.1.68,TCP,6,365.1698252,24.13293125,1.175089189,0
2026-01-05 20:32:48,192.168.1.4,192.168.1.54,TCP,6,354.5896064,19.89700882,1.448622908,0
2026-01-05 20:32:49,192.168.1.16,192.168.1.57,ICMP,1,521.6711355,28.23301707,1.33189766,0
2026-01-05 20:32:50,192.168.1.19,192.168.1.90,UDP,17,425.3480518,31.28459517,1.128863779,0
2026-01-05 20:32:51,192.168.1.7,192.168.1.85,ICMP,1,711.0073195,32.92167832,0.8001898825,0
2026-01-05 20:32:52,192.168.1.21,192.168.1.77,TCP,6,596.0679852,23.28607232,1.291416887,0
2026-01-05 20:32:53,192.168.1.4,192.168.1.54,TCP,6,446.6767554,25.07705489,1.233682257,0
2026-01-05 20:32:54,192.168.1.33,192.168.1.50,TCP,6,407.9510612,23.79965468,1.084780569,0
2026-01-05 20:32:55,192.168.1.2,192.168.1.52,UDP,17,580.5253681,24.88785385,0.8337853073,0
2026-01-05 20:32:56,192.168.1.6,192.168.1.54,UDP,17,625.8402785,24.00326604,0.3532856108,0
2026-01-05 20:32:57,192.168.1.23,192.168.1.76,ICMP,1,442.2859909,27.53142775,0.6693320205,0
2026-01-05 20:32:58,192.168.1.6,192.168.1.81,TCP,6,646.2902052,28.6370894,0.6079069852,0
2026-01-05 20:32:59,192.168.1.9,192.168.1.89,UDP,17,371.2908452,19.61763702,1.289198089,0
2026-01-05 20:33:00,192.168.1.32,192.168.1.93,UDP,17,1083.637222,115.8104303,2.845634665,1
2026-01-05 20:33:01,192.168.1.26,192.168.1.53,UDP,17,1177.100621,128.4884122,4.902933809,1
2026-01-05 20:33:02,192.168.1.11,192.168.1.95,UDP,17,547.6753305,23.79187906,0.9369811317,0
2026-01-05 20:33:03,192.168.1.38,192.168.1.99,ICMP,1,418.7017821,26.64301186,0.8726859187,0
2026-01-05 20:33:04,192.168.1.39,192.168.1.57,ICMP,1,486.0225449,17.90718269,0.5210406011,0
2026-01-05 20:33:05,192.168.1.28,192.168.1.77,UDP,17,479.0246096,25.84624077,1.340588832,0
2026-01-05 20:33:06,192.168.1.20,192.168.1.57,TCP,6,454.5029582,25.13809041,0.3403626737,0
2026-01-05 20:33:07,192.168.1.5,192.168.1.82,TCP,6,605.1174059,17.87818398,1.102212705,0
2026-01-05 20:33:08,192.168.1.18,192.168.1.99,UDP,17,507.9189746,29.24429258,0.3793456822,0
2026-01-05 20:33:09,192.168.1.38,192.168.1.66,UDP,17,556.3166307,26.58512853,0.4177563328,0
2026-01-05 20:33:10,192.168.1.23,192.168.1.68,UDP,17,654.60527,20.15423857,1.080536362,0
2026-01-05 20:33:11,192.168.1.39,192.168.1.98,ICMP,1,1362.875442,146.9625943,2.032475058,1
2026-01-05 20:33:12,192.168.1.15,192.168.1.59,UDP,17,467.8976735,32.82084871,0.6920229213,0
2026-01-05 20:33:13,192.168.1.25,192.168.1.60,ICMP,1,564.7187327,28.48839955,0.9748054743,0
2026-01-05 20:33:14,192.168.1.7,192.168.1.61,TCP,6,454.3013035,24.96832083,0.8730550087,0
2026-01-05 20:33:15,192.168.1.19,192.168.1.88,UDP,17,399.2850473,28.70372551,1.371892168,0
2026-01-05 20:33:16,192.168.1.26,192.168.1.96,TCP,6,442.7741197,33.58175494,0.3811117892,0
2026-01-05 20:33:17,192.168.1.36,192.168.1.95,ICMP,1,329.7400791,17.1348462,1.320734537,0
