protocol_num,packet_size,packet_rate,duration,label
1.3509762162244259,-0.42892718063101815,-0.23500901470880428,-0.4743246879582004,0
1.3509762162244259,-0.33251003450311967,-0.44501542944592615,-0.2505575590088231,0
-1.0362590355342416,-0.6403698226937287,-0.30076756177400854,-0.20760432447878718,0
-1.0362590355342416,2.6113439510287395,3.1312963620883374,2.973306450609535,1
-1.0362590355342416,-0.3762549504129723,-0.6837371140918149,0.0638424897864923,0
-0.290248019359658,-0.43633523689191483,-0.17279357889242855,-0.43175348520899387,0
-0.290248019359658,-0.3883913317178953,-0.3596996550219417,-0.27455645791373473,0
1.3509762162244259,-0.3302969174055146,-0.29508022233355163,-0.1483062187648291,0
-1.0362590355342416,-0.4528373768771866,-0.4616312868488267,0.3228765706477132,0
1.3509762162244259,-0.5515534054418317,-0.39989597731255294,-0.16260991138932596,0
1.3509762162244259,-0.3717742903335553,-0.058906097670394314,-0.8836658075802143,0
-1.0362590355342416,2.0143496413770663,1.6840663380033003,1.0990721992309511,1
-1.0362590355342416,1.992041834598145,3.7863628201300448,2.1936529181167432,1
-1.0362590355342416,0.298166327783888,-0.05203900384472652,-0.6779491054283775,0
-1.0362590355342416,-0.16621975611855627,-0.20500800182432294,0.018995862644328232,0
1.3509762162244259,-0.93954759720739,0.4273072321931307,-0.7335061274197022,0
-0.290248019359658,-0.47892955324302366,-0.4771646834645369,-0.6898321237616898,0
1.3509762162244259,4.199580050724922,1.5067280897031694,2.7742578977152763,1
-1.0362590355342416,-0.5509102848649171,-0.20266115896986006,-0.1335463539394904,0
-1.0362590355342416,-0.22592634018579752,-0.4273233198829219,-0.6890296874464606,0
1.3509762162244259,-0.43578898885267403,-0.17690868117481406,-0.7494004839235228,0
-1.0362590355342416,-0.25487539068234505,-0.26784406292812546,-0.04839033968375712,0
-1.0362590355342416,-0.424088600718223,-0.697496519992126,-0.052132491420917526,0
1.3509762162244259,-0.276795836737132,-0.28433232842930817,-0.2600919133512118,0
-1.0362590355342416,-0.7857736596437743,-0.9179243457386173,-0.5393550817492402,0
-1.0362590355342416,-0.333151842175552,-0.41783967523923476,-0.06927988885157575,0
-1.0362590355342416,-0.2226011586586506,-0.5413700965900239,0.08334252906494613,0
-1.0362590355342416,-0.31734544887367255,-0.598731721947421,-0.08744790748668382,0
-0.290248019359658,-1.0751881726846821,-0.25810141249013546,-0.3889299133398498,0
-1.0362590355342416,-0.5173840422731641,-0.24591969932079022,0.3883722422522286,0
-0.290248019359658,-0.38034862230956573,-0.2804957579215787,-0.0034775875581898935,0
1.3509762162244259,-0.1653007856347308,-0.6618828793580436,0.04505931477670726,0
-1.0362590355342416,3.0058126987799882,3.3672599459764463,2.7392772286493687,1
-0.290248019359658,-0.2723081871407979,-0.8317992461031521,-0.3841070100790324,0
1.3509762162244259,-0.6748014072700192,-0.2826456589412137,-0.7873357399228217,0
1.3509762162244259,-0.2721874814003523,-0.5106030995078419,-0.8391655799795232,0
-0.290248019359658,1.4427537078590935,3.1133271766565516,2.3576792724215903,1
-0.290248019359658,-0.40606486292011706,-0.434237181134518,0.34040888456542145,0
-1.0362590355342416,0.0789829253620256,-0.262158021176214,-0.49297460572638224,0
1.3509762162244259,0.030756017335770873,-0.4901265305854195,-0.316422497389813,0
1.3509762162244259,-0.5683659238687038,-0.5201350397246146,-0.24319062260210675,0
-0.290248019359658,-0.3731030334053519,-0.3108263947605439,-0.516397141277777,0
1.3509762162244259,0.017932418100553058,0.166791735572672,-0.19337249870988227,0
-1.0362590355342416,0.2790916590980894,-0.027050070763811225,0.11197225928402962,0
-0.290248019359658,1.9056165738581081,3.9647014695678564,4.080671079313762,1
-1.0362590355342416,2.9559699301609137,2.9953824455254288,2.9963115093025623,1
1.3509762162244259,-0.9437086875491124,-0.3275665072627414,-0.030804333099786,0
-1.0362590355342416,-0.6682523889947791,-0.3552487472140668,-1.0184449923393089,0
-0.290248019359658,-0.5315296706796097,0.16962784682319962,-0.4504576698689424,0
-0.290248019359658,-0.882874246887065,-0.5052496222123416,-0.2166481106484591,0
-1.0362590355342416,-0.27193382060779975,-0.6302522646807911,0.17038557363822443,0
-1.0362590355342416,2.824674166124951,0.8185887862330286,1.6424742702071116,1
1.3509762162244259,-0.016512533619196596,-0.15748484448939076,-0.66154047722256,0
-1.0362590355342416,0.17404963894939357,-0.17866891863653764,-0.6724713907557246,0
1.3509762162244259,-0.41109605844619024,-0.5315046156406975,-0.6411842358858134,0
-0.290248019359658,-0.09650368218709311,-0.17279216172592732,0.36963374441315194,0
1.3509762162244259,3.1444558810830308,3.6554392436731122,3.2383609867602186,1
-0.290248019359658,-0.630888218498601,-0.12389159313527724,-0.3747363866301033,0
-0.290248019359658,-0.7335289444057399,-0.3604698426937644,0.08712584217176207,0
-0.290248019359658,-0.7656968253694825,-0.49920101593719646,0.38095071251149676,0
-1.0362590355342416,-0.2577055605101715,-0.226187469404915,0.2555666064992893,0
1.3509762162244259,-0.550564294662068,-0.12624489079483545,0.03747135943707721,0
-1.0362590355342416,0.3179483023807264,-0.0726285956918607,-0.31558407163939883,0
-0.290248019359658,-0.0315108997648604,-0.38820541508099254,0.21208290758825016,0
-0.290248019359658,-0.48571694040829777,-0.32954874285833,0.15006543377437598,0
-0.290248019359658,-0.6034577492781447,-0.3713850212826757,-0.009882010996088443,0
1.3509762162244259,-0.07876635490353302,-0.33574528747861776,-0.2794964865129994,0
1.3509762162244259,0.05900817224421064,-0.364716522675586,-0.7956403892413718,0
-1.0362590355342416,-0.49906653098247683,-0.2491653003438366,-0.45614917096882096,0
-0.290248019359658,0.12118371122287418,-0.21295365106692682,-0.522130809870949,0
1.3509762162244259,-0.7149187203875849,-0.5083507533862498,0.20969951583679153,0
1.3509762162244259,1.4508846405923783,2.6420702706959043,1.8815949497170734,1
1.3509762162244259,1.7350488465144258,3.0572882863356723,4.091507706075367,1
1.3509762162244259,-0.17864293770834783,-0.3716396812940565,-0.16864543729465814,0
-1.0362590355342416,-0.5707714773835669,-0.27826190933975653,-0.23771016799241568,0
-1.0362590355342416,-0.3660908064442473,-0.5643700362426155,-0.6154410758105305,0
1.3509762162244259,-0.3873671857114999,-0.30435704929313284,0.26490250252781405,0
-0.290248019359658,-0.4619223134478174,-0.32754976161067084,-0.8095219696354576,0
-0.290248019359658,-0.00399722601723257,-0.5653197762080064,0.008843268412281176,0
1.3509762162244259,-0.2995173492197967,-0.19306707119553507,-0.7676471416043152,0
1.3509762162244259,-0.15237010505129686,-0.2801576530308301,-0.726387129961974,0
1.3509762162244259,0.14646466429025679,-0.4907764553460167,-0.014441059311765026,0
-1.0362590355342416,2.299874813784073,3.6623383080679375,1.0081139125106322,1
1.3509762162244259,-0.42119729476377044,-0.075930877724346,-0.4317750243169111,0
-1.0362590355342416,-0.12682452613799847,-0.21782340898581937,-0.12801522677331356,0
-0.290248019359658,-0.46253542027689404,-0.33310990418708514,-0.23731369838861646,0
1.3509762162244259,-0.6298057208304152,-0.21077124421425725,0.29852796815456684,0
-0.290248019359658,-0.4975824342551843,-0.051010351917312596,-0.7657500221206445,0
-1.0362590355342416,-0.8412488201820231,-0.5896649155471074,0.24357538578549265,0
-1.0362590355342416,4.116560856990722,2.4364966418803866,3.388507529349289,1
-1.0362590355342416,0.3678991421474343,-0.3094892942898137,-0.23598592736672208,0
1.3509762162244259,-0.09923374713971672,-0.10979735115263446,-0.3148383246823622,0
-1.0362590355342416,-0.8022661282011301,-0.5208884717317085,-0.21603930873357105,0
1.3509762162244259,-0.6827148846414126,-0.20015530602031772,0.18542360033880972,0
-0.290248019359658,-0.6525842099910412,-0.28540502045614635,-0.0744879829165918,0
1.3509762162244259,-0.4783345391576514,-0.5090167051632246,-0.17683058670966878,0
-1.0362590355342416,-0.04533890909058987,-0.47591771125833887,-0.8753908386527925,0
1.3509762162244259,0.08929336013225181,-0.43543991128543075,-0.940075851410359,0
-1.0362590355342416,-0.5751680000665464,-0.2622576018313068,0.410709854778516,0
1.3509762162244259,0.1431116760841558,-0.2673470971858414,-0.17703878579463422,0
-1.0362590355342416,0.07032975168341417,-0.08557985767324136,-0.7556770226617776,0
-0.290248019359658,-0.04204215771315741,-0.3711491726909292,-0.5131359500502626,0
-0.290248019359658,-0.15864809906773455,-0.23283356700192115,-0.17994468589790508,0
1.3509762162244259,-0.5567918328628637,-0.28911675882917376,-0.9632133278904633,0
-1.0362590355342416,2.098718798018794,4.140925730937736,3.096926904794517,1
1.3509762162244259,-0.6715400015601748,-0.11050079295629231,0.3723572657416517,0
-0.290248019359658,4.500815061738337,1.9217096195834473,3.7778668405621993,1
-1.0362590355342416,-0.26974321994775435,-0.051269805550526786,-0.46546565895806624,0
1.3509762162244259,-0.08128742916127386,-0.19377946133154736,-0.4196915788177657,0
-1.0362590355342416,-0.10704957572880615,-0.39788348576877486,-0.9201087404398045,0
-1.0362590355342416,1.531740477523388,1.2986164606330008,2.258181155345127,1
1.3509762162244259,-0.33665250061667823,-0.10484304705886618,-1.0346884201440665,0
-0.290248019359658,-0.9337924749328794,-0.4775970203591745,-0.02998637184570505,0
-0.290248019359658,-0.38044541118339115,-0.05224313003172955,0.42050997382291583,0
1.3509762162244259,-0.7203829856925841,-0.43785821097755845,-0.32787231183466115,0
-0.290248019359658,-0.5519338268507552,-0.325692100204781,-0.9123882137656034,0
-1.0362590355342416,-0.751289078430055,-0.19911504705486965,0.4291034650057922,0
-1.0362590355342416,-0.15207627848951713,-0.42149894183068704,-0.6497560684929807,0
-1.0362590355342416,-0.7859063327481096,-0.4074994046071427,-0.9979828385552383,0
-0.290248019359658,-0.12853628464840108,-0.3323537701928624,-0.3131249298396035,0
1.3509762162244259,0.09938997828255325,-0.2614142305760237,-0.6314436480067432,0
-0.290248019359658,0.012768994349593199,-0.29882576980049474,-0.30771361425885924,0
1.3509762162244259,-0.4866002280500226,-0.5003315552110048,-0.7666599489812796,0
-1.0362590355342416,2.4971816703084713,3.7327072526663665,2.497202496312192,1
-1.0362590355342416,-0.7304881702036035,-0.3702085388801724,-0.5958708954608152,0
-1.0362590355342416,-0.6876457241557424,-0.5121893656100637,-0.854191740738902,0
1.3509762162244259,-0.6308835171207993,-0.5716350603830417,0.06999667347104031,0
-0.290248019359658,0.06063686108914972,-0.48743581624528803,-0.24570355897765644,0
1.3509762162244259,-0.08960486116760404,-0.4405207747965309,-1.0434767863325485,0
-0.290248019359658,-0.040543843953932776,-0.23453575873746413,-0.6647660450835339,0
-0.290248019359658,3.2308936391654743,3.7890810461601414,3.748201257161864,1
-1.0362590355342416,-0.20271333718564385,-0.28165162604102506,-0.013765131601207839,0
-0.290248019359658,-0.3773128421904371,-0.11326886964515306,0.016957624234409625,0
-1.0362590355342416,3.4001931127250313,2.3414246811104453,2.767654959363718,1
-0.290248019359658,-0.21609597626042687,-0.2655164290084397,-0.11889210032397594,0
1.3509762162244259,0.015415673628907271,-0.36553904750256405,-0.20078338922357508,0
-0.290248019359658,-0.30426898356146165,-0.2678053643736846,-0.8164926916662936,0
-0.290248019359658,0.3485540615494924,-0.32414337148485456,0.2855741663876152,0
1.3509762162244259,-0.48906220136209416,-0.6364886719455941,0.40159143824189136,0
-1.0362590355342416,-0.4240289386104421,-0.06061389035593325,-0.4702234567074787,0
1.3509762162244259,-0.05456728083481237,-0.5309776084740374,-0.10084103533799535,0
-0.290248019359658,-0.33260945640154943,-0.27650448259158783,0.03365756955494167,0
-0.290248019359658,-0.09415208474801244,-0.6297568285888097,-0.21309964097993048,0
1.3509762162244259,-0.5863148762808384,-0.3917478714220732,0.30120945732528587,0
1.3509762162244259,-0.703418408760437,-0.672485497635675,-0.22056800903035637,0
-0.290248019359658,4.194521246135541,4.523287421645829,1.2191811111947064,1
-0.290248019359658,3.2713208619096816,2.556051285642734,1.183549367614796,1
-0.290248019359658,-0.26152980087467226,-0.4440368497191292,-0.9122350421354315,0
-0.290248019359658,-0.31143193583882733,-0.3192562592099109,0.36333564852576566,0
1.3509762162244259,-0.3168456389435785,-0.8692789961766442,-0.9819511173502949,0
-0.290248019359658,-0.5041082816708548,-0.36637439911931613,-0.23214588626820284,0
-0.290248019359658,-0.3050659436333988,0.0771489137855908,-0.0703164306887247,0
1.3509762162244259,-0.18447876662556226,-0.459851791969356,-0.39315413163816004,0
-0.290248019359658,-0.3679484026017742,-0.36817824977779967,0.3914552116152517,0
1.3509762162244259,-0.7985495456401112,0.0964840417686717,0.13133450917972928,0
-0.290248019359658,-0.23811503906033663,-0.2204927586515247,-0.7254090791819958,0
